0.000000000000000000e+00,1.697190701961517334e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.453715682029724121e-01,1.356344699859619141e+00,6.592440605163574219e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.821661472320556641e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.724552154541015625e+00,3.116272091865539551e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.093853652477264404e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.270859479904174805e+00,3.025810122489929199e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.514240026473999023e+00,6.912338733673095703e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.181479632854461670e-01,0.000000000000000000e+00,3.693111658096313477e+00,1.434791564941406250e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.353188514709472656e+00,6.606203913688659668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.343201398849487305e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.790561914443969727e+00,4.808182120323181152e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.692592442035675049e-01,0.000000000000000000e+00,1.053993627429008484e-01,8.327405452728271484e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.021263122558593750e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.683664321899414062e+00,4.608842730522155762e-02,0.000000000000000000e+00,2.296841621398925781e+00,8.232967853546142578e-01,1.802617430686950684e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.230420708656311035e+00,1.515979170799255371e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.205304622650146484e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.444620847702026367e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.845388174057006836e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.848946571350097656e-01,1.384949326515197754e+00,7.306421995162963867e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.065945863723754883e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.462355613708496094e+00,2.862765192985534668e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.296820580959320068e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.104253292083740234e+00,2.899801433086395264e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.245550632476806641e+00,9.728841781616210938e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.413707733154296875e+00,3.936644792556762695e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.123324394226074219e+00,2.732063829898834229e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.513328850269317627e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.937012434005737305e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.841070950031280518e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.141454979777336121e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.102734178304672241e-02,0.000000000000000000e+00,1.998284161090850830e-01,2.410739213228225708e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.627932786941528320e-01,0.000000000000000000e+00,2.183387875556945801e-01,9.465873241424560547e-03,1.801463246345520020e+00,2.312799394130706787e-01,0.000000000000000000e+00,2.024471282958984375e+00,8.259751200675964355e-01,1.974577784538269043e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.050078153610229492e+00,2.383353859186172485e-01,0.000000000000000000e+00,3.784528374671936035e-02,8.618198633193969727e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.079305410385131836e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.293125033378601074e+00
0.000000000000000000e+00,2.924201786518096924e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.892746388912200928e-01,1.271621584892272949e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.200896739959716797e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.077556729316711426e+00,4.425953030586242676e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.017964243888854980e+00,1.719222664833068848e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.114442944526672363e+00,9.031398296356201172e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.476200580596923828e+00,7.348930835723876953e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.283511161804199219e+00,1.427758485078811646e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.561275362968444824e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.685542702674865723e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.239522874355316162e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.831981658935546875e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.543384373188018799e-01,5.671821832656860352e-01,0.000000000000000000e+00,9.360587596893310547e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.671817302703857422e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.541292190551757812e+00,7.941464185714721680e-01,1.766172885894775391e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.409133315086364746e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.398394227027893066e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.155826091766357422e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.014889955520629883e-01
0.000000000000000000e+00,5.855286121368408203e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.883043467998504639e-01,1.195915818214416504e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.025934457778930664e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.418080687522888184e+00,1.001485288143157959e-01,6.710243225097656250e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.005165994167327881e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.210096836090087891e+00,1.151659369468688965e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.174219608306884766e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.975241899490356445e+00,2.596287131309509277e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.646749734878540039e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.920479238033294678e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.340406328439712524e-01,0.000000000000000000e+00,1.888007968664169312e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.522205144166946411e-02,1.839141398668289185e-01,5.252525210380554199e-02,3.678010702133178711e-01,0.000000000000000000e+00,5.886673927307128906e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.574779272079467773e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.078924059867858887e+00,1.078101515769958496e+00,4.991351962089538574e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.666787385940551758e-01,7.570943236351013184e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.088573217391967773e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.515635728836059570e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.158629417419433594e+00
0.000000000000000000e+00,1.668894767761230469e+00,4.294219315052032471e-01,1.184226989746093750e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.220137834548950195e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.104342460632324219e+00,0.000000000000000000e+00,8.471064567565917969e-01,1.669871956110000610e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.798696517944335938e-01,1.050130605697631836e+00,1.067599534988403320e+00,5.035960674285888672e-01,9.408094882965087891e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.355279564857482910e-01,2.906873226165771484e-01,2.828996777534484863e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.001122713088989258e-01,3.069669902324676514e-01,2.643896341323852539e-01,2.439415901899337769e-01,0.000000000000000000e+00,7.552798986434936523e-01,1.101141333580017090e+00,6.666167378425598145e-01,0.000000000000000000e+00,7.278417348861694336e-01,2.093451261520385742e+00,0.000000000000000000e+00,9.282962083816528320e-01,5.979254841804504395e-01,1.624440431594848633e+00,7.245398163795471191e-01,5.896171331405639648e-01,1.067032098770141602e+00,1.014490962028503418e+00,0.000000000000000000e+00,1.080964088439941406e+00,7.347495555877685547e-01,1.061286926269531250e+00,0.000000000000000000e+00,4.621093273162841797e-01,0.000000000000000000e+00,1.067023873329162598e+00,1.979276299476623535e+00,1.000857353210449219e+00,0.000000000000000000e+00,7.538110613822937012e-01,1.815537512302398682e-01,1.614762842655181885e-01,1.113886713981628418e+00,5.959011316299438477e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.801987171173095703e-01,1.246834874153137207e+00,6.067715883255004883e-01,5.171557068824768066e-01,7.911704778671264648e-01,3.715068101882934570e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.914872646331787109e-01,1.275793313980102539e+00,0.000000000000000000e+00,1.094403386116027832e+00,1.028635621070861816e+00,9.849540889263153076e-02,7.085725069046020508e-01,3.536515235900878906e-01,7.823899984359741211e-01,4.448276162147521973e-01,2.038194179534912109e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.706171870231628418e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.752492666244506836e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.431420981884002686e-01,4.390598237514495850e-01,1.346485137939453125e+00,1.052538752555847168e+00,1.283023834228515625e+00,4.553692340850830078e-01,8.577350378036499023e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.591909408569335938e+00,6.495772600173950195e-01,1.780377388000488281e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.042303442955017090e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.798632383346557617e-01,0.000000000000000000e+00,5.508882999420166016e-01,1.688257157802581787e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.640239119529724121e-01,7.001637816429138184e-01,4.897147119045257568e-01,0.000000000000000000e+00,2.465481311082839966e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.772120714187622070e-01,4.872527122497558594e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.710960507392883301e-01,2.977833747863769531e-01,6.549134105443954468e-02,2.428761869668960571e-01,0.000000000000000000e+00,7.718749046325683594e-01,8.212243914604187012e-01,6.510793566703796387e-01,0.000000000000000000e+00,6.945177316665649414e-01,1.700491905212402344e+00,0.000000000000000000e+00,8.766123056411743164e-01,4.889315962791442871e-01,1.650173425674438477e+00,3.599194288253784180e-01,5.589245557785034180e-01,1.147596359252929688e+00,4.617988467216491699e-01,0.000000000000000000e+00,5.615679025650024414e-01,5.004262328147888184e-01,1.230580925941467285e+00,0.000000000000000000e+00,7.306333184242248535e-01,0.000000000000000000e+00,1.007034420967102051e+00,1.670469760894775391e+00,7.598226666450500488e-01,0.000000000000000000e+00,7.894039750099182129e-01,1.430183947086334229e-01,0.000000000000000000e+00,1.040806651115417480e+00,3.595776259899139404e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.098874807357788086e-01,9.668794870376586914e-01,9.650287032127380371e-01,3.329478502273559570e-01,1.277919292449951172e+00,5.318961739540100098e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.774228453636169434e-01,1.102243661880493164e+00,0.000000000000000000e+00,1.206805825233459473e+00,9.593779444694519043e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.072793841361999512e-01,7.470250129699707031e-01,5.139501690864562988e-01,2.189731836318969727e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.421786904335021973e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.527285218238830566e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.503950357437133789e+00,8.443894386291503906e-01,1.083574175834655762e+00,6.771271228790283203e-01,7.590223550796508789e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.769509911537170410e+00,8.393830060958862305e-01,1.703679919242858887e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.075984716415405273e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.317347764968872070e-01,0.000000000000000000e+00,4.777459204196929932e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.319330275058746338e-01,7.868500351905822754e-01,8.782436251640319824e-01,5.768806934356689453e-01,6.243935227394104004e-02,3.283973932266235352e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.043576836585998535e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.480524063110351562e-01,1.103716269135475159e-01,0.000000000000000000e+00,1.714202761650085449e-02,0.000000000000000000e+00,7.782458066940307617e-01,9.308121800422668457e-01,4.070689678192138672e-01,0.000000000000000000e+00,5.476331710815429688e-01,1.672797441482543945e+00,0.000000000000000000e+00,1.023800969123840332e+00,4.240438640117645264e-01,1.768270254135131836e+00,0.000000000000000000e+00,8.805975317955017090e-02,1.130248427391052246e+00,7.865116000175476074e-01,0.000000000000000000e+00,3.704136013984680176e-01,7.052711844444274902e-01,1.221788167953491211e+00,0.000000000000000000e+00,7.118941545486450195e-01,0.000000000000000000e+00,1.088160634040832520e+00,1.619371533393859863e+00,9.898688197135925293e-01,0.000000000000000000e+00,1.016885995864868164e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.283756613731384277e+00,7.079893350601196289e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.170338153839111328e-01,1.087494254112243652e+00,1.094234228134155273e+00,6.893882155418395996e-01,1.826049685478210449e-01,8.497301936149597168e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.515049457550048828e-01,1.238963603973388672e+00,0.000000000000000000e+00,2.013126850128173828e+00,1.099342107772827148e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.654009103775024414e-01,3.388447761535644531e-01,5.100667476654052734e-01,2.014007806777954102e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.668093740940093994e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.387508153915405273e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.817065715789794922e+00,1.164809107780456543e+00,8.297671675682067871e-01,8.779644966125488281e-03,7.240557670593261719e-01,0.000000000000000000e+00
1.443644464015960693e-01,1.713172674179077148e+00,5.800815820693969727e-01,1.558471202850341797e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.852914690971374512e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.476001262664794922e+00,0.000000000000000000e+00,9.223309755325317383e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.665863931179046631e-01,7.854804992675781250e-01,9.085057973861694336e-01,0.000000000000000000e+00,3.421911895275115967e-01,1.065435528755187988e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.080137014389038086e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.562944293022155762e-01,0.000000000000000000e+00,2.340578138828277588e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.014803528785705566e+00,9.515951871871948242e-01,9.478156566619873047e-01,0.000000000000000000e+00,7.753025293350219727e-01,1.221347332000732422e+00,0.000000000000000000e+00,1.130981206893920898e+00,5.737421512603759766e-01,2.598821401596069336e+00,0.000000000000000000e+00,7.910867929458618164e-01,7.997096180915832520e-01,9.895631074905395508e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.114991784095764160e-01,1.977751016616821289e+00,0.000000000000000000e+00,7.081791162490844727e-01,0.000000000000000000e+00,7.818171977996826172e-01,4.401210546493530273e-01,9.855202436447143555e-01,0.000000000000000000e+00,7.601701617240905762e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.469340801239013672e+00,7.179563045501708984e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.027947902679443359e-01,1.047634243965148926e+00,1.278735160827636719e+00,7.369678616523742676e-01,0.000000000000000000e+00,3.613815903663635254e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.040388703346252441e+00,1.433465003967285156e+00,0.000000000000000000e+00,2.243866682052612305e+00,1.155140638351440430e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.322680473327636719e+00,2.542653679847717285e-01,4.594151377677917480e-01,1.925839304924011230e+00,9.874898195266723633e-02,0.000000000000000000e+00,9.446433186531066895e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.363830566406250000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.258854627609252930e+00,1.101515054702758789e+00,1.472746372222900391e+00,0.000000000000000000e+00,1.083443641662597656e+00,5.707353353500366211e-02
0.000000000000000000e+00,5.061520338058471680e-01,4.350562393665313721e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.653671979904174805e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.234006106853485107e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.668193101882934570e+00,0.000000000000000000e+00,8.551083803176879883e-01,7.373517751693725586e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.781167268753051758e-01,1.820972442626953125e+00,1.202489852905273438e+00,8.303467631340026855e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.520667314529418945e-01,0.000000000000000000e+00,8.601446151733398438e-01,0.000000000000000000e+00,1.000297784805297852e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.256959795951843262e+00,1.045965671539306641e+00,2.273729294538497925e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.488874435424804688e+00,0.000000000000000000e+00,6.326151490211486816e-01,1.034455299377441406e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.288430988788604736e-01,5.608829259872436523e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.563439846038818359e-01,3.918914198875427246e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.815513849258422852e-01,0.000000000000000000e+00,9.150903224945068359e-01,3.174886703491210938e+00,8.616061806678771973e-01,0.000000000000000000e+00,6.740539073944091797e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.087552189826965332e+00,4.532247185707092285e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.008083641529083252e-01,7.663301229476928711e-01,7.823310494422912598e-01,3.991466760635375977e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.531597256660461426e-01,1.449796915054321289e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.624554634094238281e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.007804870605468750e+00,0.000000000000000000e+00,1.644184112548828125e+00,3.986772596836090088e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.927889108657836914e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.634304285049438477e-01,8.108368515968322754e-01,1.193311333656311035e+00,0.000000000000000000e+00,8.075076341629028320e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.719520449638366699e-01,4.599740207195281982e-01,2.162326574325561523e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.706205844879150391e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.037136197090148926e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.572870373725891113e+00,0.000000000000000000e+00,6.532657146453857422e-01,6.719854474067687988e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.503558278083801270e-01,1.450501561164855957e+00,1.099049806594848633e+00,8.320380449295043945e-01,0.000000000000000000e+00,4.223951697349548340e-01,1.105014562606811523e+00,0.000000000000000000e+00,7.509683966636657715e-01,0.000000000000000000e+00,1.002816557884216309e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.551181197166442871e-01,9.096238017082214355e-01,3.607442378997802734e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.329349517822265625e+00,0.000000000000000000e+00,6.157221794128417969e-01,8.971559405326843262e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.676494657993316650e-01,4.252843856811523438e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.309208750724792480e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.392881155014038086e-01,0.000000000000000000e+00,4.784822463989257812e-01,3.779546737670898438e+00,8.980654478073120117e-01,0.000000000000000000e+00,3.864703774452209473e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.268508791923522949e-01,6.531705856323242188e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.571187555789947510e-01,7.962831258773803711e-01,8.080428242683410645e-01,4.377334713935852051e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.374083638191223145e-01,1.240019798278808594e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.479982376098632812e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.290203332901000977e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.093262195587158203e+00,0.000000000000000000e+00,1.442662239074707031e+00,3.203878104686737061e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.012160778045654297e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.923349499702453613e-01,7.092616558074951172e-01,5.877774953842163086e-01,0.000000000000000000e+00,6.677216291427612305e-01,0.000000000000000000e+00
